"mes_ano_referencia"|"codigo_recebimento"|"descricao_receita"|"fonte_recurso"|"nome_entidade"|"valor"
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|3399.85
"7/2021"|"1718034100"|"TRANSFERENCIA DE RECURSOS DO SUS ? ASSISTENCIA FARMACEUTICA"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|397765.72
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.220-TRANSFERENCIAS DE CONVENIOS OU DE CONTRATOS DE REPASSE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|280.37
"7/2021"|"1922991100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|2328.62
"7/2021"|"1121011100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|90865.99
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|119222.22
"7/2021"|"1718033100"|"TRANSFERENCIA DE RECURSOS DO SUS ? VIGILANCIA EM SAUDE"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|809332.19
"7/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|4448
"7/2021"|"1718031100"|"TRANSFERENCIA DE RECURSOS DO SUS ? ATENCAO BASICA"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|7609780
"7/2021"|"1728031100"|"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE ? REPASSE FUNDO A FUNDO - PRIN"|"0.213-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|1253592.42
"7/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.101-RECEITAS DE IMPOSTOS E DE TRANSFERENCIA DE IMPOSTOS -"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|2368.42
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.215-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|62283.08
"7/2021"|"1718035100"|"TRANSFERENCIA DE RECURSOS DO SUS ? GESTAO DO SUS"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|60000
"7/2021"|"2458011100"|"TRANSFERENCIA DE OUTRAS INSTITUICOES PUBLICAS-PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|64331.16
"7/2021"|"1718039145"|"COVID -TRANSF REC DO SUS OUT PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO"|"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|5472000
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.213-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|23035.56
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.101-RECEITAS DE IMPOSTOS E DE TRANSFERENCIA DE IMPOSTOS -"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|10593.26
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE URBANIZACAO"|16843.07
"7/2021"|"1121011100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE URBANIZACAO"|1159633.5
"7/2021"|"1718121100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"0.231-TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTE"|"FUNDO MUNICIPAL DO IDOSO - FMI-JP"|1837.12
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DO IDOSO - FMI-JP"|614.53
"7/2021"|"1121011100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"0.299-OUTRAS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|190226.05
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.299-OUTRAS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|1760.78
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|739.9
"7/2021"|"1718121100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"0.231-TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTE"|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|2562
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"INSTITUTO CANDIDA VARGAS"|3777.26
"7/2021"|"7630011100"|"SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"INSTITUTO CANDIDA VARGAS"|1248355.01
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|16238.64
"7/2021"|"1215011100"|"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"0.241-RECURSOS DESTINADOS AO RPPS - PLANO PREVIDENCIARIO - R"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1768585.02
"7/2021"|"1215012100"|"CPSSS - SERVIDOR CIVIL INATIVO - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|250276.52
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.241-RECURSOS DESTINADOS AO RPPS - PLANO PREVIDENCIARIO - R"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|9672476.75
"7/2021"|"1215011100"|"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2075235.35
"7/2021"|"1215013100"|"CPSSS - SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|94163.1
"7/2021"|"1215021100"|"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|787.45
"7/2021"|"7215011200"|"CPSSS SERVIDOR CIVIL ATIVO - MULTAS E JUROS DE MORA"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|23.73
"7/2021"|"7215011100"|"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"0.241-RECURSOS DESTINADOS AO RPPS - PLANO PREVIDENCIARIO - R"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2084403.84
"7/2021"|"1922991100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|218393.53
"7/2021"|"7215011100"|"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|4149683.43
"7/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.241-RECURSOS DESTINADOS AO RPPS - PLANO PREVIDENCIARIO - R"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|11805
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|8062.54
"7/2021"|"1990031100"|"COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SER"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|982224.38
"7/2021"|"7218012100"|"CONTRIBUICAO PATRONAL DOS SERVIDORES CIVIS INATIVOS - PRINCIPAL - INTRA ( FUNFIN )"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|16003.14
"7/2021"|"7218013100"|"CONTRIBUICAO PATRONAL DOS PENSIONISTAS CIVIS - PRINCIPAL - INTRA ( FUNFIN )"|"0.242-RECURSOS DESTINADOS AO RPPS - PLANO FINANCEIRO - RECUR"|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|22032.8
"7/2021"|"1118014100"|"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|13780276.1
"7/2021"|"1113031100"|"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|4608207.03
"7/2021"|"1758011100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"0.113-TRANSFERENCIAS DO FUNDEB- IMPOSTOS - 30%"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|6843424.03
"7/2021"|"1718012100"|"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|24549975.94
"7/2021"|"1718051100"|"TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL"|"0.120-TRANSFERENCIA DO SALARIO-EDUCACAO"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|487777.06
"7/2021"|"1718091100"|"TRANSFERENCIAS DE RECURSOS DA COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIM"|"0.114-TRANSFERENCIAS DO FUNDEB 70% - COMPL. UNIAO - VAAF"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1664016.12
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.192-RECURSOS DE OPERACOES DE CREDITO"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|72537.39
"7/2021"|"1118023100"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|26352276.31
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.151-OUTRAS TRANSFERENCIAS DE CONVENIOS OU CONTRATOS DE REP"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|160118.77
"7/2021"|"1718015100"|"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - ITR -  PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|3318.12
"7/2021"|"1718061100"|"TRANSFERENCIA FINANCEIRA DO ICMS ? DESONERACAO ? L.C. NO 87/96 - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|30677.55
"7/2021"|"1118023300"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|358656.38
"7/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|17010.13
"7/2021"|"1718109100"|"OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL"|"0.151-OUTRAS TRANSFERENCIAS DE CONVENIOS OU CONTRATOS DE REP"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|11267.02
"7/2021"|"2129001100"|"OUTRAS OPERACOES DE CREDITO CONTRATUAIS - MERCADO EXTERNO - PRINCIPAL"|"0.192-RECURSOS DE OPERACOES DE CREDITO"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|31076412
"7/2021"|"1121011100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|367737.27
"7/2021"|"1728014100"|"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL"|"0.161-CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CID"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|78271.52
"7/2021"|"1240001100"|"CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL"|"0.162-CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO P"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|4056777.75
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.294-OUTRAS VINCULACOES DE TRANSFERENCIAS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|6.61
"7/2021"|"1122011100"|"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2391111.08
"7/2021"|"1718014100"|"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|17396740
"7/2021"|"1718991101"|"OUTRAS TRANSFERENCIAS DA UNIAO"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|196.12
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.299-OUTRAS RECURSOS NAO VINCULADOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2873.75
"7/2021"|"1118011100"|"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2687806.14
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.124-OUTRAS TRANSFERENCIAS DE RECURSOS DO FNDE"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1985.01
"7/2021"|"1728011100"|"COTA-PARTE DO ICMS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|28513186.41
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.251-OUTRAS TRANSFERENCIAS DE CONVENIOS OU CONTRATOS DE REP"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1953.04
"7/2021"|"1118011200"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|500902.09
"7/2021"|"1718054100"|"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO E"|"0.123-TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PROGR"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1806.35
"7/2021"|"1728013100"|"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|21638.31
"7/2021"|"1921991100"|"OUTRAS INDENIZACOES - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|24893.3
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|11999398.76
"7/2021"|"1118011300"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2342375.39
"7/2021"|"1728012100"|"COTA-PARTE DO IPVA - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|8263345.25
"7/2021"|"1758011100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"0.112-TRANSFERENCIAS DO FUNDEB - IMPOSTOS 70%"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|15967989.59
"7/2021"|"1922991100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|12518.4
"7/2021"|"1728023100"|"COTA-PARTE ROYALTIES ? COMPENSACAO FINANCEIRA PELA PRODUCAO DO PETROLEO ? LEI NO 7.990/89,"|"0.100-RECURSOS ORDINARIOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|769799.74
"7/2021"|"1718091100"|"TRANSFERENCIAS DE RECURSOS DA COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIM"|"0.115-TRANSFERENCIAS DO FUNDEB 30% - COMPL DA UNIAO - VAAF"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|713149.75
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.112-TRANSFERENCIAS DO FUNDEB - IMPOSTOS 70%"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|362643.34
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.263-RECURSOS VINCULADOS AO TRANSITO"|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|17055.18
"7/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|3509.3
"7/2021"|"1910011100"|"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL"|"0.263-RECURSOS VINCULADOS AO TRANSITO"|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|1353296.44
"7/2021"|"1910011100"|"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|581679.64
"8/2021"|"1121011100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|278290.28
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|5846.01
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|5542.39
"8/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|625.01
"8/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|3767.88
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.151-OUTRAS TRANSFERENCIAS DE CONVENIOS OU CONTRATOS DE REP"|"FUNDACAO CULTURAL DE JOAO PESSOA"|2473.63
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.299-OUTRAS RECURSOS NAO VINCULADOS"|"FUNDACAO CULTURAL DE JOAO PESSOA"|211.84
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"FUNDACAO CULTURAL DE JOAO PESSOA"|59.79
"8/2021"|"1990991100"|"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|440854.67
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|7874.97
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS - EMPREENDER-JP"|47515.96
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|22235.34
"8/2021"|"1718121100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"0.231-TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTE"|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|833481.17
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"FUNDO MUNICIPAL DE CULTURA"|87.14
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS EMERGENCIAIS DA CULTURA - LEI ALDIR BLANC"|"FUNDO MUNICIPAL DE CULTURA"|4859.41
"8/2021"|"1910041100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|164815.98
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|15571.52
"8/2021"|"1910041100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"0.100-RECURSOS ORDINARIOS"|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|70635.41
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.209-OUTROS RECURSOS NAO VINCULADOS"|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|36333.55
"8/2021"|"1321001100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"0.229-OUTROS RECURSOS VINCULADOS A SAUDE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|4551.49
